"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"770",8143420,"202410",20,20,77
"771",8143420,"202420",0,15,92
"772",8143420,"202510",NA,NA,92
"773",8143472,"202310",15,15,15
"774",8143472,"202320",16,16,31
"775",8143472,"202410",15,15,46
"776",8143472,"202420",12,12,58
"777",8143472,"202510",NA,NA,58
"778",8143654,"202310",15,55,55
"779",8143654,"202315",3,3,58
"780",8143654,"202320",16,16,74
"781",8143654,"202410",17,17,91
"782",8143654,"202415",0,3,94
"783",8143654,"202420",17,17,111
"784",8143654,"202510",NA,NA,111
"785",8143798,"202310",15,15,15
"786",8143798,"202320",15,15,30
"787",8143798,"202410",15,15,45
"788",8143798,"202420",12,12,57
"789",8143798,"202510",NA,NA,57
"790",8143860,"202310",17,38,38
"791",8143860,"202320",15,15,53
"792",8143860,"202410",15,15,68
"793",8143860,"202420",18,18,86
"794",8143860,"202510",NA,NA,86
"795",8143934,"202310",16,40,40
"796",8143934,"202320",15,15,55
"797",8143934,"202410",16,16,71
"798",8143934,"202420",15,15,86
"799",8143934,"202510",NA,NA,86
"800",8143936,"202310",16,48,48
"801",8143936,"202320",15,15,63
"802",8143936,"202410",15,15,78
"803",8143936,"202420",12,12,90
"804",8143936,"202510",NA,NA,90
"805",8144647,"202310",4,4,4
"806",8144647,"202315",3,3,7
"807",8144647,"202320",9,9,16
"808",8144902,"202310",16,62,62
"809",8144902,"202320",15,15,77
"810",8144902,"202410",15,15,92
"811",8144902,"202415",3,3,95
"812",8144902,"202420",15,15,110
"813",8144902,"202510",NA,NA,110
"814",8144914,"202310",16,50,50
"815",8144914,"202320",15,15,65
"816",8144914,"202410",12,12,77
"817",8144914,"202420",15,15,92
"818",8144914,"202510",NA,NA,92
"819",8144995,"202310",17,67,67
"820",8144995,"202315",3,3,70
"821",8144995,"202320",20,20,90
"822",8144995,"202410",20,20,110
"823",8144995,"202415",6,6,116
"824",8144995,"202420",18,18,134
"825",8144995,"202430",3,3,137
"826",8144995,"202510",NA,NA,137
"827",8144995,"202515",NA,NA,137
"828",8145217,"202310",13,13,13
"829",8145217,"202320",17,17,30
"830",8145217,"202410",15,15,45
"831",8145217,"202420",16,16,61
"832",8145217,"202510",NA,NA,61
"833",8145217,"202515",NA,NA,61
"834",8145325,"202310",15,47,47
"835",8145325,"202320",15,15,62
"836",8145325,"202410",15,15,77
"837",8145325,"202420",15,15,92
"838",8145325,"202510",NA,NA,92
"839",8145502,"202310",16,53,53
"840",8145502,"202320",14,14,67
"841",8145508,"202310",16,16,16
"842",8145508,"202320",15,15,31
"843",8145508,"202410",16,16,47
"844",8145508,"202420",15,15,62
"845",8145508,"202510",2,2,64
"846",8145611,"202310",15,36,36
"847",8145611,"202320",16,16,52
"848",8145611,"202410",16,16,68
"849",8145611,"202420",15,15,83
"850",8145611,"202510",NA,NA,83
"851",8145611,"202515",NA,NA,83
"852",8145766,"202310",15,57,57
"853",8145766,"202320",15,15,72
"854",8145766,"202410",16,16,88
"855",8145766,"202420",12,12,100
"856",8145766,"202510",NA,NA,100
"857",8145786,"202310",13,19,19
"858",8145786,"202320",13,13,32
"859",8145786,"202410",19,19,51
"860",8145786,"202420",16,16,67
"861",8145786,"202510",NA,NA,67
"862",8146057,"202310",17,20,20
"863",8146057,"202320",15,15,35
"864",8146057,"202410",15,15,50
"865",8146057,"202420",15,15,65
"866",8146057,"202510",NA,NA,65
"867",8146177,"202310",0,0,0
"868",8146177,"202320",9,9,9
"869",8146177,"202330",0,0,9
"870",8146225,"202410",15,15,15
"871",8146225,"202420",15,15,30
"872",8146225,"202510",NA,NA,30
"873",8146244,"202310",15,60,60
"874",8146244,"202320",18,18,78
"875",8146244,"202410",18,18,96
"876",8146244,"202420",19,19,115
"877",8146244,"202510",NA,NA,115
"878",8146244,"202515",NA,NA,115
"879",8146525,"202310",15,15,15
"880",8146525,"202320",15,15,30
"881",8146525,"202410",15,15,45
"882",8146525,"202420",15,15,60
"883",8146525,"202510",NA,NA,60
"884",8146560,"202310",15,34,34
"885",8146560,"202320",15,15,49
"886",8146560,"202410",12,12,61
"887",8146560,"202420",15,15,76
"888",8146560,"202510",NA,NA,76
"889",8146723,"202310",13,13,13
"890",8146723,"202320",14,14,27
"891",8146723,"202410",15.5,15.5,42.5
"892",8146723,"202420",15,15,57.5
"893",8146723,"202510",NA,NA,57.5
"894",8147231,"202310",16,53,53
"895",8147231,"202320",15,15,68
"896",8147231,"202410",15,15,83
"897",8147231,"202420",15,15,98
"898",8147231,"202510",NA,NA,98
"899",8147335,"202310",16,25,25
"900",8147335,"202320",17,17,42
"901",8147335,"202410",12,12,54
"902",8147335,"202420",13,13,67
"903",8147335,"202510",NA,NA,67
"904",8147369,"202310",15,32,32
"905",8147369,"202320",16,16,48
"906",8147369,"202410",15,15,63
"907",8147369,"202420",15,15,78
"908",8147369,"202510",NA,NA,78
"909",8147431,"202310",16,47,47
"910",8147431,"202315",6,6,53
"911",8147431,"202320",18,18,71
"912",8147431,"202410",17,17,88
"913",8147431,"202415",3,3,91
"914",8147431,"202420",15,15,106
"915",8147431,"202510",NA,NA,106
"916",8147431,"202520",NA,NA,106
"917",8147458,"202310",15,27,27
"918",8147458,"202320",16,16,43
"919",8147458,"202410",16,16,59
"920",8147458,"202420",15,15,74
"921",8147458,"202510",NA,NA,74
"922",8147889,"202310",15,55,55
"923",8147889,"202315",6,6,61
"924",8147889,"202320",15,15,76
"925",8147889,"202330",6,6,82
"926",8147889,"202410",15,15,97
"927",8147889,"202415",3,3,100
"928",8147889,"202420",15,15,115
"929",8147889,"202430",3,3,118
"930",8147889,"202510",NA,NA,118
"931",8147889,"202515",NA,NA,118
"932",8147973,"202310",15,30,30
"933",8147973,"202320",15,15,45
"934",8147973,"202410",15,15,60
"935",8147973,"202415",3,3,63
"936",8147973,"202420",18,18,81
"937",8147973,"202510",NA,NA,81
"938",8148045,"202310",10,13,13
"939",8148045,"202320",14,14,27
"940",8148045,"202410",9,9,36
"941",8148045,"202415",0,0,36
"942",8148045,"202420",15,15,51
"943",8148045,"202430",8,8,59
"944",8148045,"202510",NA,NA,59
"945",8148167,"202310",15,21,21
"946",8148167,"202320",15,15,36
"947",8148167,"202410",16,16,52
"948",8148167,"202420",0,12,64
"949",8148167,"202510",NA,NA,64
"950",8148167,"202520",NA,NA,64
"951",8148469,"202310",17,40,40
"952",8148469,"202320",15,15,55
"953",8148469,"202410",18,18,73
"954",8148469,"202415",6,6,79
"955",8148469,"202420",15,15,94
"956",8148469,"202510",NA,NA,94
"957",8148923,"202310",16,19,19
"958",8148923,"202320",13,13,32
"959",8148923,"202410",15,15,47
"960",8148923,"202415",3,3,50
"961",8148923,"202420",15,15,65
"962",8148923,"202510",NA,NA,65
"963",8148923,"202515",NA,NA,65
"964",8148923,"202520",NA,NA,65
"965",8149274,"202310",17,17,17
"966",8149274,"202320",16,16,33
"967",8149274,"202410",16,16,49
"968",8149274,"202420",16,16,65
"969",8149274,"202510",NA,NA,65
"970",8149335,"202310",17,45,45
"971",8149335,"202320",15,15,60
"972",8149335,"202410",15,15,75
"973",8149335,"202420",15,15,90
"974",8149335,"202510",NA,NA,90
"975",8149556,"202310",15,49,49
"976",8149556,"202320",15,15,64
"977",8149556,"202410",16,16,80
"978",8149556,"202420",15,15,95
"979",8149556,"202510",NA,NA,95
"980",8150970,"202310",13,13,13
"981",8150970,"202320",15,15,28
"982",8150970,"202410",13,13,41
"983",8150970,"202420",17,17,58
"984",8150970,"202510",NA,NA,58
"985",8151012,"202310",17,52,52
"986",8151012,"202320",15,15,67
"987",8151012,"202410",15,15,82
"988",8151012,"202420",16,16,98
"989",8151012,"202510",NA,NA,98
"990",8151086,"202310",15,29,29
"991",8151086,"202320",16,16,45
"992",8151086,"202410",12,12,57
"993",8151086,"202420",16,16,73
"994",8151086,"202510",NA,NA,73
"995",8151107,"202310",17,34.6,34.6
"996",8151107,"202315",3,3,37.6
"997",8151107,"202320",15,15,52.6
"998",8151107,"202410",15,15,67.6
"999",8151107,"202415",3,3,70.6
"1000",8151107,"202420",16,16,86.6
"1001",8151107,"202430",6,6,92.6
"1002",8151107,"202510",NA,NA,92.6
"1003",8151107,"202520",NA,NA,92.6
"1004",8151305,"202310",15,15,15
"1005",8151305,"202320",16,16,31
"1006",8151305,"202410",15,15,46
"1007",8151305,"202420",16,16,62
"1008",8151305,"202510",NA,NA,62
"1009",8151587,"202310",17,36,36
"1010",8151587,"202315",4,4,40
"1011",8151587,"202320",16,16,56
"1012",8151587,"202410",16,16,72
"1013",8151587,"202510",NA,NA,72
"1014",8151587,"202515",NA,NA,72
"1015",8151654,"202310",16,16,16
"1016",8151654,"202320",16,16,32
"1017",8151654,"202410",15,15,47
"1018",8151654,"202420",17,17,64
"1019",8151654,"202510",NA,NA,64
"1020",8152069,"202310",15,53,53
"1021",8152069,"202320",15,15,68
"1022",8152069,"202410",12,12,80
"1023",8152069,"202420",15,15,95
"1024",8152069,"202510",NA,NA,95
"1025",8152289,"202310",12,12,12
"1026",8152289,"202315",3,3,15
"1027",8152289,"202320",11,11,26
"1028",8152289,"202410",15,15,41
"1029",8152289,"202420",7,7,48
"1030",8152289,"202510",NA,NA,48
"1031",8152321,"202310",15,15,15
"1032",8152321,"202320",12,12,27
"1033",8152321,"202410",17,17,44
"1034",8152321,"202420",18,18,62
"1035",8152321,"202510",NA,NA,62
"1036",8152659,"202310",15,28,28
"1037",8152659,"202320",16,16,44
"1038",8152659,"202410",16,16,60
"1039",8152659,"202420",15,15,75
"1040",8152659,"202430",6,6,81
"1041",8152659,"202510",NA,NA,81
"1042",8152659,"202515",NA,NA,81
"1043",8152662,"202310",15,38,38
"1044",8152662,"202320",14,14,52
"1045",8152662,"202410",15,15,67
"1046",8152662,"202420",15,15,82
"1047",8152662,"202510",NA,NA,82
"1048",8153125,"202310",15,15,15
"1049",8153125,"202320",14,14,29
"1050",8153125,"202410",15,15,44
"1051",8153125,"202420",15,15,59
"1052",8153125,"202510",NA,NA,59
"1053",8153342,"202310",13,43,43
"1054",8153342,"202320",17,17,60
"1055",8153342,"202410",14,14,74
"1056",8153342,"202420",15,15,89
"1057",8153342,"202510",NA,NA,89
"1058",8153377,"202310",17,47,47
"1059",8153377,"202320",16,16,63
"1060",8153377,"202410",18,18,81
"1061",8153377,"202420",16,16,97
"1062",8153377,"202430",6,6,103
"1063",8153377,"202510",NA,NA,103
"1064",8153542,"202310",17,45,45
"1065",8153542,"202320",16,16,61
"1066",8153542,"202410",15,15,76
"1067",8153542,"202420",16,16,92
"1068",8153542,"202510",NA,NA,92
"1069",8154142,"202310",16,16,16
"1070",8154142,"202320",15,15,31
"1071",8154142,"202410",15,15,46
"1072",8154142,"202420",15,15,61
"1073",8154142,"202510",NA,NA,61
"1074",8154259,"202310",14,24,24
"1075",8154259,"202320",10,10,34
"1076",8154259,"202410",14,14,48
"1077",8154259,"202420",12,12,60
"1078",8154259,"202510",NA,NA,60
"1079",8154315,"202310",17,32,32
"1080",8154315,"202320",16,16,48
"1081",8154315,"202410",18,18,66
"1082",8154315,"202420",18,18,84
"1083",8154315,"202510",NA,NA,84
"1084",8154337,"202310",15,15,15
"1085",8154337,"202320",16,16,31
"1086",8154337,"202410",15,15,46
"1087",8154337,"202420",12,12,58
"1088",8154337,"202510",NA,NA,58
"1089",8154337,"202515",NA,NA,58
"1090",8160801,"202310",15,55,55
"1091",8160801,"202320",16,16,71
"1092",8160801,"202330",3,3,74
"1093",8160801,"202410",15,15,89
"1094",8160801,"202415",6,6,95
"1095",8160801,"202420",15,15,110
"1096",8160801,"202510",NA,NA,110
"1097",8160820,"202310",15,43,43
"1098",8160820,"202320",15,15,58
"1099",8160820,"202410",15,15,73
"1100",8160820,"202420",15,15,88
"1101",8160820,"202510",NA,NA,88
"1102",8160820,"202520",NA,NA,88
"1103",8161085,"202310",16,70,70
"1104",8161085,"202320",15,15,85
"1105",8161085,"202410",15,15,100
"1106",8161085,"202420",15,15,115
"1107",8161085,"202510",NA,NA,115
"1108",8161157,"202310",15,53,53
"1109",8161157,"202320",14,14,67
"1110",8161157,"202410",15,15,82
"1111",8161157,"202420",12,12,94
"1112",8161157,"202510",NA,NA,94
"1113",8161399,"202310",17,20,20
"1114",8161399,"202320",15,15,35
"1115",8161399,"202330",1,1,36
"1116",8161399,"202410",15,15,51
"1117",8161399,"202420",15,15,66
"1118",8161399,"202510",NA,NA,66
"1119",8161399,"202520",NA,NA,66
"1120",8161439,"202310",12,21,21
"1121",8161439,"202320",12,12,33
"1122",8161439,"202410",12,17,50
"1123",8161439,"202420",12,12,62
"1124",8161439,"202510",NA,NA,62
"1125",8161724,"202310",15,73,73
"1126",8161724,"202320",15,15,88
"1127",8161724,"202410",16,16,104
"1128",8161724,"202420",15,15,119
"1129",8161724,"202510",NA,NA,119
"1130",8161990,"202310",14,21,21
"1131",8161990,"202320",16,16,37
"1132",8161990,"202410",15,15,52
"1133",8161990,"202415",6,6,58
"1134",8161990,"202420",15,15,73
"1135",8161990,"202510",NA,NA,73
"1136",8162016,"202310",15,42,42
"1137",8162016,"202320",17,17,59
"1138",8162016,"202410",17,17,76
"1139",8162016,"202415",0,0,76
"1140",8162016,"202420",15,15,91
"1141",8162016,"202430",0,0,91
"1142",8162016,"202510",NA,NA,91
"1143",8162164,"202310",15,29,29
"1144",8162164,"202320",20,20,49
"1145",8162164,"202410",16,16,65
"1146",8162164,"202420",16,16,81
"1147",8162164,"202430",0,0,81
"1148",8162164,"202510",0,0,81
"1149",8162281,"202310",15,54,54
"1150",8162281,"202320",15,15,69
"1151",8162281,"202410",15,15,84
"1152",8162281,"202420",16,16,100
"1153",8162281,"202510",NA,NA,100
"1154",8162853,"202310",11,17,17
"1155",8162853,"202315",3,3,20
"1156",8162853,"202320",16,16,36
"1157",8162853,"202330",5,5,41
"1158",8162853,"202410",16,16,57
"1159",8162853,"202415",3,3,60
"1160",8162853,"202420",16,16,76
"1161",8162853,"202510",NA,NA,76
"1162",8162853,"202515",NA,NA,76
"1163",8162853,"202520",NA,NA,76
"1164",8162901,"202310",17,31,31
"1165",8162901,"202315",3,3,34
"1166",8162901,"202320",16,16,50
"1167",8162901,"202410",17,17,67
"1168",8162901,"202420",17,17,84
"1169",8162901,"202510",NA,NA,84
"1170",8162901,"202520",NA,NA,84
"1171",8162906,"202310",15,27,27
"1172",8162906,"202320",15,15,42
"1173",8162906,"202410",14,14,56
"1174",8162906,"202420",15,15,71
"1175",8162906,"202430",3,3,74
"1176",8162906,"202510",NA,NA,74
"1177",8162906,"202515",NA,NA,74
"1178",8163008,"202310",15,21,21
"1179",8163008,"202320",15,15,36
"1180",8163008,"202330",3,3,39
"1181",8163008,"202410",15,15,54
"1182",8163008,"202415",6,6,60
"1183",8163008,"202420",15,15,75
"1184",8163008,"202430",3,3,78
"1185",8163008,"202510",0,0,78
"1186",8163008,"202515",NA,NA,78
"1187",8163086,"202310",15,52,52
"1188",8163086,"202320",11,11,63
"1189",8163086,"202330",3,3,66
"1190",8163086,"202410",17,17,83
"1191",8163086,"202415",6,6,89
"1192",8163086,"202420",12,12,101
"1193",8163086,"202430",3,3,104
"1194",8163086,"202510",NA,NA,104
"1195",8163086,"202520",NA,NA,104
"1196",8163102,"202310",15,42,42
"1197",8163102,"202320",17,17,59
"1198",8163102,"202410",15,15,74
"1199",8163102,"202420",15,15,89
"1200",8163102,"202510",NA,NA,89
"1201",8163147,"202310",15,42,42
"1202",8163147,"202320",16,16,58
"1203",8163147,"202410",19,19,77
"1204",8163147,"202420",15,15,92
"1205",8163147,"202510",NA,NA,92
"1206",8163195,"202310",16,16,16
"1207",8163195,"202315",3,3,19
"1208",8163195,"202320",14,14,33
"1209",8163195,"202410",16,16,49
"1210",8163195,"202415",3,3,52
"1211",8163195,"202420",16,16,68
"1212",8163195,"202430",0,0,68
"1213",8163195,"202510",NA,NA,68
"1214",8163195,"202515",NA,NA,68
"1215",8163233,"202310",15,34,34
"1216",8163233,"202320",15,15,49
"1217",8163233,"202410",15,15,64
"1218",8163233,"202420",16,16,80
"1219",8163233,"202430",6,6,86
"1220",8163233,"202510",NA,NA,86
"1221",8163250,"202310",17,50,50
"1222",8163250,"202320",15,15,65
"1223",8163250,"202410",15,15,80
"1224",8163250,"202420",15,15,95
"1225",8163250,"202510",NA,NA,95
"1226",8163402,"202310",14,59,59
"1227",8163402,"202320",18,18,77
"1228",8163402,"202410",16,16,93
"1229",8163402,"202420",16,16,109
"1230",8163402,"202430",3,3,112
"1231",8163402,"202510",NA,NA,112
"1232",8163696,"202310",16,35,35
"1233",8163696,"202320",18,18,53
"1234",8163696,"202410",17,17,70
"1235",8163696,"202420",17,17,87
"1236",8163696,"202510",NA,NA,87
"1237",8163696,"202515",NA,NA,87
"1238",8163731,"202310",16,22,22
"1239",8163731,"202320",14,14,36
"1240",8163731,"202410",16,16,52
"1241",8163731,"202420",15,15,67
"1242",8163731,"202430",6,6,73
"1243",8163731,"202510",NA,NA,73
"1244",8163731,"202515",NA,NA,73
"1245",8163855,"202310",15,52,52
"1246",8163855,"202320",17,17,69
"1247",8163855,"202330",6,6,75
"1248",8163855,"202410",15,15,90
"1249",8163855,"202420",15,15,105
"1250",8163855,"202430",3,3,108
"1251",8163855,"202510",NA,NA,108
"1252",8163855,"202515",NA,NA,108
"1253",8163855,"202520",NA,NA,108
"1254",8163909,"202310",15,21,21
"1255",8163909,"202320",14,14,35
"1256",8163909,"202410",14,14,49
"1257",8163909,"202420",18,18,67
"1258",8163909,"202510",NA,NA,67
"1259",8164025,"202310",15,28,28
"1260",8164025,"202320",16,16,44
"1261",8164025,"202410",15,15,59
"1262",8164025,"202420",16,16,75
"1263",8164025,"202510",NA,NA,75
"1264",8164180,"202310",16,16,16
"1265",8164180,"202320",11,11,27
"1266",8164180,"202410",15,15,42
"1267",8164180,"202420",15,15,57
"1268",8164180,"202510",NA,NA,57
"1269",8164296,"202310",16,100,100
"1270",8164296,"202320",9,9,109
"1271",8164296,"202410",15,15,124
"1272",8164296,"202420",15,15,139
"1273",8164296,"202510",NA,NA,139
"1274",8164571,"202310",15,22,22
"1275",8164571,"202320",13,13,35
"1276",8164571,"202410",15,15,50
"1277",8164571,"202420",15,15,65
"1278",8164571,"202510",NA,NA,65
"1279",8164571,"202515",NA,NA,65
"1280",8164571,"202520",NA,NA,65
"1281",8164864,"202310",15,44,44
"1282",8164864,"202320",13,13,57
"1283",8164864,"202410",17,17,74
"1284",8164864,"202420",18,18,92
"1285",8164864,"202510",NA,NA,92
"1286",8164883,"202310",16,31,31
"1287",8164883,"202320",16,16,47
"1288",8164883,"202410",15,15,62
"1289",8164883,"202420",16,16,78
"1290",8164883,"202510",NA,NA,78
"1291",8164912,"202310",13,13,13
"1292",8164912,"202315",6,6,19
"1293",8164912,"202320",8,8,27
"1294",8164912,"202410",15,15,42
"1295",8164912,"202420",13,13,55
"1296",8164912,"202510",NA,NA,55
"1297",8165255,"202310",16,16,16
"1298",8165255,"202320",14,14,30
"1299",8165255,"202410",15,15,45
"1300",8165255,"202420",12,12,57
"1301",8165255,"202510",0,0,57
"1302",8165255,"202515",NA,NA,57
"1303",8165872,"202310",15,66,66
"1304",8165872,"202315",3,3,69
"1305",8165872,"202320",13,13,82
"1306",8165872,"202330",6,6,88
"1307",8165872,"202410",15,15,103
"1308",8165872,"202415",2,2,105
"1309",8165872,"202420",12,12,117
"1310",8165872,"202430",3,3,120
"1311",8165872,"202510",NA,NA,120
"1312",8165872,"202515",NA,NA,120
"1313",8165872,"202520",NA,NA,120
"1314",8166070,"202310",17,81,81
"1315",8166070,"202320",18,18,99
"1316",8166070,"202410",21,21,120
"1317",8166070,"202420",19,19,139
"1318",8166070,"202510",NA,NA,139
"1319",8166091,"202310",15,15,15
"1320",8166091,"202320",17,17,32
"1321",8166091,"202410",18,18,50
"1322",8166091,"202420",15,15,65
"1323",8166091,"202510",NA,NA,65
"1324",8166091,"202520",NA,NA,65
"1325",8166116,"202310",15,15,15
"1326",8166116,"202320",15,15,30
"1327",8166116,"202410",12,12,42
"1328",8166116,"202420",16,16,58
"1329",8166116,"202510",NA,NA,58
"1330",8166267,"202310",13,35,35
"1331",8166267,"202315",2,2,37
"1332",8166267,"202320",16,16,53
"1333",8166267,"202410",13,13,66
"1334",8166267,"202415",3,3,69
"1335",8166267,"202420",13,13,82
"1336",8166267,"202510",NA,NA,82
"1337",8166844,"202310",16,39,39
"1338",8166844,"202320",16,16,55
"1339",8166844,"202410",15,15,70
"1340",8166844,"202420",16.5,16.5,86.5
"1341",8166844,"202510",NA,NA,86.5
"1342",8166844,"202515",NA,NA,86.5
"1343",8166978,"202310",12,52,52
"1344",8166978,"202320",15,15,67
"1345",8166978,"202410",16,16,83
"1346",8166978,"202415",3,3,86
"1347",8166978,"202420",15,15,101
"1348",8166978,"202510",NA,NA,101
"1349",8167256,"202310",16,27,27
"1350",8167256,"202320",14,14,41
"1351",8167256,"202410",16,16,57
"1352",8167256,"202420",14,14,71
"1353",8167256,"202510",NA,NA,71
"1354",8167256,"202515",NA,NA,71
"1355",8167504,"202310",15,27,27
"1356",8167504,"202320",15,15,42
"1357",8167504,"202330",6,6,48
"1358",8167504,"202410",12,12,60
"1359",8167504,"202420",12,12,72
"1360",8167504,"202430",3,3,75
"1361",8167504,"202510",NA,NA,75
"1362",8167563,"202310",15,15,15
"1363",8167563,"202320",15,15,30
"1364",8167563,"202410",15,15,45
"1365",8167563,"202420",12,12,57
"1366",8167563,"202510",NA,NA,57
"1367",8167567,"202310",15,15,15
"1368",8167567,"202320",12,12,27
"1369",8167567,"202410",15,15,42
"1370",8167567,"202420",15,15,57
"1371",8167567,"202510",NA,NA,57
"1372",8167996,"202310",14,18,18
"1373",8167996,"202320",16,16,34
"1374",8167996,"202410",15,15,49
"1375",8167996,"202420",15,15,64
"1376",8167996,"202510",NA,NA,64
"1377",8168302,"202310",15,45,45
"1378",8168302,"202320",15,15,60
"1379",8168302,"202330",1,1,61
"1380",8168302,"202410",16,16,77
"1381",8168302,"202420",15,15,92
"1382",8168302,"202510",NA,NA,92
"1383",8168593,"202310",15,50,50
"1384",8168593,"202320",15,15,65
"1385",8168593,"202410",15,15,80
"1386",8168593,"202420",15,15,95
"1387",8168593,"202510",NA,NA,95
"1388",8168703,"202310",15,15,15
"1389",8168703,"202320",15,15,30
"1390",8168703,"202410",16,16,46
"1391",8168703,"202420",15,15,61
"1392",8168703,"202430",3,3,64
"1393",8168703,"202510",NA,NA,64
"1394",8168751,"202310",9,9,9
"1395",8168751,"202320",8,8,17
"1396",8168751,"202330",6,6,23
"1397",8168751,"202410",13,13,36
"1398",8168751,"202420",10,10,46
"1399",8168751,"202510",0,0,46
"1400",8169012,"202310",0,0,0
"1401",8169051,"202310",12,32,32
"1402",8169051,"202320",15,15,47
